ID,year,closed,duration_years,treated,post_treat,treat_group,state_treat_year,BDTOT,distance,own_type,MSTATE,min_bedsize,max_distance,event_time,event_m5,event_m4,event_m3,event_m2,event_m1,event_0,event_p1,event_p2,event_p3,event_p4,event_p5
1,1980,0,1,1,0,2000,1999,66,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1981,0,2,1,0,2000,1999,66,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1982,0,3,1,0,2000,1999,66,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1983,0,4,1,0,2000,1999,66,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1984,0,5,1,0,2000,1999,66,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1985,0,6,1,0,2000,1999,66,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1986,0,7,1,0,2000,1999,49,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1987,0,8,1,0,2000,1999,49,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1988,0,9,1,0,2000,1999,49,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1989,0,10,1,0,2000,1999,49,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1990,0,11,1,0,2000,1999,49,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1991,0,12,1,0,2000,1999,37,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1992,0,13,1,0,2000,1999,37,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1993,0,14,1,0,2000,1999,37,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1994,0,15,1,0,2000,1999,49,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1995,0,16,1,0,2000,1999,39,14.85,2,ME,25,24.739786846501772,-5,1,0,0,0,0,0,0,0,0,0,0
1,1996,0,17,1,0,2000,1999,37,14.85,2,ME,25,24.739786846501772,-4,0,1,0,0,0,0,0,0,0,0,0
1,1997,0,18,1,0,2000,1999,37,14.85,2,ME,25,24.739786846501772,-3,0,0,1,0,0,0,0,0,0,0,0
1,1998,0,19,1,0,2000,1999,39,14.85,2,ME,25,24.739786846501772,-2,0,0,0,1,0,0,0,0,0,0,0
1,1999,0,20,1,0,2000,1999,39,14.85,2,ME,25,24.739786846501772,-1,0,0,0,0,1,0,0,0,0,0,0
1,2000,0,21,1,1,2000,1999,39,14.85,2,ME,25,24.739786846501772,0,0,0,0,0,0,1,0,0,0,0,0
1,2001,0,22,1,1,2000,1999,39,14.85,2,ME,25,24.739786846501772,1,0,0,0,0,0,0,1,0,0,0,0
1,2002,0,23,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,2,0,0,0,0,0,0,0,1,0,0,0
1,2003,0,24,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,3,0,0,0,0,0,0,0,0,1,0,0
1,2004,0,25,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,4,0,0,0,0,0,0,0,0,0,1,0
1,2005,0,26,1,1,2000,1999,25,24.739786846501772,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2006,0,27,1,1,2000,1999,25,24.739786846501772,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2007,0,28,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2008,0,29,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2009,0,30,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2010,0,31,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2011,0,32,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2012,0,33,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2013,0,34,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2014,0,35,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2015,0,36,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2016,0,37,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2017,0,38,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2018,0,39,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
1,2019,0,40,1,1,2000,1999,25,14.85,2,ME,25,24.739786846501772,5,0,0,0,0,0,0,0,0,0,0,1
3,1980,0,1,1,0,1999,1999,32,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1981,0,2,1,0,1999,1999,32,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1982,0,3,1,0,1999,1999,32,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1983,0,4,1,0,1999,1999,32,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1984,0,5,1,0,1999,1999,32,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1985,0,6,1,0,1999,1999,32,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1986,0,7,1,0,1999,1999,32,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1987,0,8,1,0,1999,1999,22,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1988,0,9,1,0,1999,1999,52,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1989,0,10,1,0,1999,1999,52,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1990,0,11,1,0,1999,1999,52,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1991,0,12,1,0,1999,1999,52,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1992,0,13,1,0,1999,1999,52,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1993,0,14,1,0,1999,1999,52,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1994,0,15,1,0,1999,1999,52,9.17,2,ME,22,21.039735725954746,-5,1,0,0,0,0,0,0,0,0,0,0
3,1995,0,16,1,0,1999,1999,52,9.17,2,ME,22,21.039735725954746,-4,0,1,0,0,0,0,0,0,0,0,0
3,1996,0,17,1,0,1999,1999,50,9.17,2,ME,22,21.039735725954746,-3,0,0,1,0,0,0,0,0,0,0,0
3,1997,0,18,1,0,1999,1999,48,9.17,2,ME,22,21.039735725954746,-2,0,0,0,1,0,0,0,0,0,0,0
3,1998,0,19,1,0,1999,1999,50,9.17,2,ME,22,21.039735725954746,-1,0,0,0,0,1,0,0,0,0,0,0
3,1999,0,20,1,1,1999,1999,51,9.17,2,ME,22,21.039735725954746,0,0,0,0,0,0,1,0,0,0,0,0
3,2000,0,21,1,1,1999,1999,51,9.17,2,ME,22,21.039735725954746,1,0,0,0,0,0,0,1,0,0,0,0
3,2001,0,22,1,1,1999,1999,101,14.86,2,ME,22,21.039735725954746,2,0,0,0,0,0,0,0,1,0,0,0
3,2002,0,23,1,1,1999,1999,71,14.86,2,ME,22,21.039735725954746,3,0,0,0,0,0,0,0,0,1,0,0
3,2003,0,24,1,1,1999,1999,71,14.86,2,ME,22,21.039735725954746,4,0,0,0,0,0,0,0,0,0,1,0
3,2004,0,25,1,1,1999,1999,71,14.86,2,ME,22,21.039735725954746,5,0,0,0,0,0,0,0,0,0,0,1
3,2005,0,26,1,1,1999,1999,71,21.039735725954746,2,ME,22,21.039735725954746,5,0,0,0,0,0,0,0,0,0,0,1
3,2006,0,27,1,1,1999,1999,71,21.039735725954746,2,ME,22,21.039735725954746,5,0,0,0,0,0,0,0,0,0,0,1
3,2007,0,28,1,1,1999,1999,72,14.86,2,ME,22,21.039735725954746,5,0,0,0,0,0,0,0,0,0,0,1
3,2008,0,29,1,1,1999,1999,73,14.86,2,ME,22,21.039735725954746,5,0,0,0,0,0,0,0,0,0,0,1
3,2009,0,30,1,1,1999,1999,73,14.86,2,ME,22,21.039735725954746,5,0,0,0,0,0,0,0,0,0,0,1
3,2010,0,31,1,1,1999,1999,73,14.86,2,ME,22,21.039735725954746,5,0,0,0,0,0,0,0,0,0,0,1
3,2011,0,32,1,1,1999,1999,73,14.86,2,ME,22,21.039735725954746,5,0,0,0,0,0,0,0,0,0,0,1
3,2012,0,33,1,1,1999,1999,73,14.86,2,ME,22,21.039735725954746,5,0,0,0,0,0,0,0,0,0,0,1
5,1980,0,1,0,0,0,1999,58,0,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
5,1981,0,2,0,0,0,1999,58,0,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
5,1982,0,3,0,0,0,1999,58,0,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
5,1983,0,4,0,0,0,1999,58,0,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
5,1984,0,5,0,0,0,1999,55,0,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
5,1985,0,6,0,0,0,1999,55,0,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
5,1986,0,7,0,0,0,1999,55,0,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
5,1987,0,8,0,0,0,1999,55,0,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
5,1988,0,9,0,0,0,1999,55,0,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
5,1989,0,10,0,0,0,1999,55,0,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
5,1990,0,11,0,0,0,1999,55,0,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
5,1991,0,12,0,0,0,1999,55,9.01,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
5,1992,0,13,0,0,0,1999,55,9.98,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
5,1993,0,14,0,0,0,1999,55,9.98,2,ME,22,9.98,-1,0,0,0,0,0,0,0,0,0,0,0
6,1980,0,1,1,0,2001,1999,77,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1981,0,2,1,0,2001,1999,77,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1982,0,3,1,0,2001,1999,77,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1983,0,4,1,0,2001,1999,77,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1984,0,5,1,0,2001,1999,77,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1985,0,6,1,0,2001,1999,77,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1986,0,7,1,0,2001,1999,77,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1987,0,8,1,0,2001,1999,77,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1988,0,9,1,0,2001,1999,69,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1989,0,10,1,0,2001,1999,77,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1990,0,11,1,0,2001,1999,57,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1991,0,12,1,0,2001,1999,57,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1992,0,13,1,0,2001,1999,57,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1993,0,14,1,0,2001,1999,57,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1994,0,15,1,0,2001,1999,49,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1995,0,16,1,0,2001,1999,49,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1996,0,17,1,0,2001,1999,57,32.76,2,ME,10,54.69786550943272,-5,1,0,0,0,0,0,0,0,0,0,0
6,1997,0,18,1,0,2001,1999,57,32.76,2,ME,10,54.69786550943272,-4,0,1,0,0,0,0,0,0,0,0,0
6,1998,0,19,1,0,2001,1999,57,32.76,2,ME,10,54.69786550943272,-3,0,0,1,0,0,0,0,0,0,0,0
6,1999,0,20,1,0,2001,1999,57,32.76,2,ME,10,54.69786550943272,-2,0,0,0,1,0,0,0,0,0,0,0
6,2000,0,21,1,0,2001,1999,57,32.76,2,ME,10,54.69786550943272,-1,0,0,0,0,1,0,0,0,0,0,0
6,2001,0,22,1,1,2001,1999,57,32.76,2,ME,10,54.69786550943272,0,0,0,0,0,0,1,0,0,0,0,0
6,2002,0,23,1,1,2001,1999,27,32.76,2,ME,10,54.69786550943272,1,0,0,0,0,0,0,1,0,0,0,0
6,2003,0,24,1,1,2001,1999,27,32.76,2,ME,10,54.69786550943272,2,0,0,0,0,0,0,0,1,0,0,0
6,2004,0,25,1,1,2001,1999,25,32.76,2,ME,10,54.69786550943272,3,0,0,0,0,0,0,0,0,1,0,0
6,2005,0,26,1,1,2001,1999,25,54.69786550943272,2,ME,10,54.69786550943272,4,0,0,0,0,0,0,0,0,0,1,0
6,2006,0,27,1,1,2001,1999,25,54.69786550943272,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
6,2007,0,28,1,1,2001,1999,25,32.76,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
6,2008,0,29,1,1,2001,1999,25,32.76,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
6,2009,0,30,1,1,2001,1999,25,32.76,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
6,2010,0,31,1,1,2001,1999,25,32.76,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
6,2011,0,32,1,1,2001,1999,25,32.76,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
6,2012,0,33,1,1,2001,1999,25,32.76,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
6,2013,0,34,1,1,2001,1999,25,32.76,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
6,2014,0,35,1,1,2001,1999,25,32.76,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
6,2015,0,36,1,1,2001,1999,25,32.76,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
6,2016,0,37,1,1,2001,1999,25,32.76,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
6,2017,0,38,1,1,2001,1999,25,32.76,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
6,2018,0,39,1,1,2001,1999,25,32.76,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
6,2019,0,40,1,1,2001,1999,10,32.76,2,ME,10,54.69786550943272,5,0,0,0,0,0,0,0,0,0,0,1
7,1980,0,1,0,0,0,1999,65,8.38,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
7,1981,0,2,0,0,0,1999,65,8.38,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
7,1982,0,3,0,0,0,1999,65,8.38,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
7,1983,0,4,0,0,0,1999,65,8.38,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
7,1984,0,5,0,0,0,1999,65,13.82,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
7,1985,0,6,0,0,0,1999,65,13.82,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
7,1986,0,7,0,0,0,1999,65,13.82,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
7,1987,0,8,0,0,0,1999,65,13.82,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
7,1988,0,9,0,0,0,1999,65,13.82,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
7,1989,0,10,0,0,0,1999,74,13.82,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
7,1990,0,11,0,0,0,1999,53,13.82,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
7,1991,0,12,0,0,0,1999,74,8.38,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
7,1992,0,13,0,0,0,1999,74,13.82,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
7,1993,0,14,0,0,0,1999,74,13.82,1,ME,49,22.63657898090705,-1,0,0,0,0,0,0,0,0,0,0,0
8,1980,0,1,0,0,0,1999,12,9.5,2,ME,12,9.5,-1,0,0,0,0,0,0,0,0,0,0,0
8,1981,0,2,0,0,0,1999,12,9.5,2,ME,12,9.5,-1,0,0,0,0,0,0,0,0,0,0,0
8,1982,0,3,0,0,0,1999,12,9.5,2,ME,12,9.5,-1,0,0,0,0,0,0,0,0,0,0,0
8,1983,0,4,0,0,0,1999,12,9.5,2,ME,12,9.5,-1,0,0,0,0,0,0,0,0,0,0,0
8,1984,0,5,0,0,0,1999,12,9.5,2,ME,12,9.5,-1,0,0,0,0,0,0,0,0,0,0,0
8,1985,0,6,0,0,0,1999,12,9.5,2,ME,12,9.5,-1,0,0,0,0,0,0,0,0,0,0,0
8,1986,1,7,0,0,0,1999,12,9.5,2,ME,12,9.5,-1,0,0,0,0,0,0,0,0,0,0,0
9,1980,0,1,0,0,0,1999,36,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
9,1981,0,2,0,0,0,1999,36,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
9,1982,0,3,0,0,0,1999,65,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
9,1983,0,4,0,0,0,1999,68,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
9,1984,0,5,0,0,0,1999,68,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
9,1985,0,6,0,0,0,1999,68,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
9,1986,0,7,0,0,0,1999,68,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
9,1987,0,8,0,0,0,1999,68,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
9,1988,0,9,0,0,0,1999,68,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
9,1989,0,10,0,0,0,1999,68,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
9,1990,0,11,0,0,0,1999,68,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
9,1991,0,12,0,0,0,1999,68,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
9,1992,0,13,0,0,0,1999,27,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
9,1993,0,14,0,0,0,1999,27,14.86,2,ME,27,21.428138730047955,-1,0,0,0,0,0,0,0,0,0,0,0
10,1980,0,1,0,0,0,1999,13,14.65,2,ME,13,14.65,-1,0,0,0,0,0,0,0,0,0,0,0
10,1981,0,2,0,0,0,1999,13,14.65,2,ME,13,14.65,-1,0,0,0,0,0,0,0,0,0,0,0
12,1980,0,1,0,0,0,1999,64,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
12,1981,0,2,0,0,0,1999,64,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
12,1982,0,3,0,0,0,1999,64,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
12,1983,1,4,0,0,0,1999,64,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
12,1984,0,5,0,0,0,1999,64,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
12,1985,0,6,0,0,0,1999,64,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
12,1986,0,7,0,0,0,1999,64,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
12,1987,0,8,0,0,0,1999,64,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
12,1988,0,9,0,0,0,1999,64,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
12,1989,0,10,0,0,0,1999,54,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
12,1990,0,11,0,0,0,1999,64,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
12,1991,0,12,0,0,0,1999,64,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
12,1992,0,13,0,0,0,1999,64,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
12,1993,0,14,0,0,0,1999,64,21.29,2,ME,48,21.29,-1,0,0,0,0,0,0,0,0,0,0,0
13,1980,0,1,0,0,0,1999,80,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
13,1981,0,2,0,0,0,1999,80,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
13,1982,0,3,0,0,0,1999,80,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
13,1983,0,4,0,0,0,1999,78,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
13,1984,0,5,0,0,0,1999,70,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
13,1985,0,6,0,0,0,1999,70,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
13,1986,0,7,0,0,0,1999,70,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
13,1987,0,8,0,0,0,1999,70,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
13,1988,0,9,0,0,0,1999,70,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
13,1989,0,10,0,0,0,1999,70,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
13,1990,0,11,0,0,0,1999,70,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
13,1991,0,12,0,0,0,1999,70,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
13,1992,0,13,0,0,0,1999,70,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
13,1993,0,14,0,0,0,1999,70,20.86,2,ME,43,32.32481369541489,-1,0,0,0,0,0,0,0,0,0,0,0
14,1980,0,1,0,0,0,1999,70,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
14,1981,0,2,0,0,0,1999,70,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
14,1982,0,3,0,0,0,1999,70,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
14,1983,0,4,0,0,0,1999,70,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
14,1984,0,5,0,0,0,1999,70,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
14,1985,0,6,0,0,0,1999,70,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
14,1986,0,7,0,0,0,1999,70,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
14,1987,0,8,0,0,0,1999,26,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
14,1988,0,9,0,0,0,1999,52,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
14,1989,0,10,0,0,0,1999,52,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
14,1990,0,11,0,0,0,1999,52,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
14,1991,0,12,0,0,0,1999,97,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
14,1992,0,13,0,0,0,1999,97,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
14,1993,0,14,0,0,0,1999,97,1.758412825804569,2,ME,26,61.52626277336323,-1,0,0,0,0,0,0,0,0,0,0,0
15,1980,0,1,1,0,1999,1999,42,25.06,2,ME,23,41.92257292697536,-5,1,0,0,0,0,0,0,0,0,0,0
15,1992,0,13,1,0,1999,1999,50,25.06,2,ME,23,41.92257292697536,-5,1,0,0,0,0,0,0,0,0,0,0
15,1993,0,14,1,0,1999,1999,50,25.06,2,ME,23,41.92257292697536,-5,1,0,0,0,0,0,0,0,0,0,0
15,1994,0,15,1,0,1999,1999,50,25.06,2,ME,23,41.92257292697536,-5,1,0,0,0,0,0,0,0,0,0,0
15,1995,0,16,1,0,1999,1999,50,25.06,2,ME,23,41.92257292697536,-4,0,1,0,0,0,0,0,0,0,0,0
15,1996,0,17,1,0,1999,1999,50,25.06,2,ME,23,41.92257292697536,-3,0,0,1,0,0,0,0,0,0,0,0
15,1997,0,18,1,0,1999,1999,50,25.06,2,ME,23,41.92257292697536,-2,0,0,0,1,0,0,0,0,0,0,0
15,1998,0,19,1,0,1999,1999,50,25.06,2,ME,23,41.92257292697536,-1,0,0,0,0,1,0,0,0,0,0,0
15,1999,0,20,1,1,1999,1999,45,25.06,2,ME,23,41.92257292697536,0,0,0,0,0,0,1,0,0,0,0,0
15,2000,0,21,1,1,1999,1999,38,25.06,2,ME,23,41.92257292697536,1,0,0,0,0,0,0,1,0,0,0,0
15,2001,0,22,1,1,1999,1999,36,25.06,2,ME,23,41.92257292697536,2,0,0,0,0,0,0,0,1,0,0,0
